,depth_[m],thickness_[m],temp_[k],attenuation_model,twoway_loss_[db],sim_name
layer961,9602.743641040288,10.002857959421817,174.3474884919134,low_loss,0.00031403806118338376,VarK_Conductivity_d35
layer962,9612.74649899971,10.002857959421817,174.3749812589678,low_loss,0.0003158852338430119,VarK_Conductivity_d35
layer963,9622.749356959132,10.002857959421817,174.40248063041054,low_loss,0.0003177430983783845,VarK_Conductivity_d35
layer964,9632.752214918553,10.002857959421817,174.42998660827965,low_loss,0.0003196117158658243,VarK_Conductivity_d35
layer965,9642.755072877975,10.002857959421817,174.45749919461394,low_loss,0.0003214911477257504,VarK_Conductivity_d35
layer966,9652.757930837397,10.002857959392713,174.48501839145305,low_loss,0.00032338145572458315,VarK_Conductivity_d35
layer967,9662.76078879679,10.002857959421817,174.5125442008372,low_loss,0.0003252827019766872,VarK_Conductivity_d35
layer968,9672.763646756212,10.002857959421817,174.5400766248075,low_loss,0.0003271949489462701,VarK_Conductivity_d35
layer969,9682.766504715633,10.002857959421817,174.5676156654058,low_loss,0.0003291182594493461,VarK_Conductivity_d35
layer970,9692.769362675055,10.002857959421817,174.59516132467473,low_loss,0.0003310526966556838,VarK_Conductivity_d35
layer971,9702.772220634477,10.002857959392713,174.62271360465766,low_loss,0.00033299832409076327,VarK_Conductivity_d35
layer972,9712.77507859387,10.002857959421817,174.6502725073988,low_loss,0.00033495520563777336,VarK_Conductivity_d35
layer973,9722.777936553292,10.002857959421817,174.67783803494302,low_loss,0.00033692340553956226,VarK_Conductivity_d35
layer974,9732.780794512713,10.002857959421817,174.70541018933594,low_loss,0.0003389029884006559,VarK_Conductivity_d35
layer975,9742.783652472135,10.002857959421817,174.73298897262393,low_loss,0.00034089401918925897,VarK_Conductivity_d35
layer976,9752.786510431557,10.002857959421817,174.76057438685422,low_loss,0.00034289656323927253,VarK_Conductivity_d35
layer977,9762.789368390979,10.002857959421817,174.7881664340747,low_loss,0.0003449106862523226,VarK_Conductivity_d35
layer978,9772.7922263504,10.002857959392713,174.8157651163341,low_loss,0.0003469364542997939,VarK_Conductivity_d35
layer979,9782.795084309793,10.002857959421817,174.84337043568186,low_loss,0.0003489739338249045,VarK_Conductivity_d35
layer980,9792.797942269215,10.002857959421817,174.8709823941682,low_loss,0.00035102319164473204,VarK_Conductivity_d35
layer981,9802.800800228637,10.002857959421817,174.89860099384416,low_loss,0.0003530842949523111,VarK_Conductivity_d35
layer982,9812.803658188059,10.002857959421817,174.92622623676147,low_loss,0.00035515731131871163,VarK_Conductivity_d35
