,layerNum,depth_[m],thickness_[km],temp_[k],attenuation_model,twoway_loss_[db],column
22,23,6840.909090908943,318.1818181818526,146.63823563793025,high_loss,0.7427561398182014,column_45
23,24,7159.090909090795,318.18181818173616,148.64109371935453,high_loss,0.9197797487891923,column_45
24,25,7477.2727272725315,318.1818181818526,150.673964719401,high_loss,1.1360268378633356,column_45
25,26,7795.454545454384,318.1818181818526,152.7373382991762,high_loss,1.3995431757383863,column_45
26,27,8113.636363636237,318.18181818176527,154.8317127615474,high_loss,1.719885745848122,column_45
27,28,8431.818181818002,318.1818181818526,156.95759521521236,high_loss,2.108378685299227,column_45
28,29,8749.999999999854,318.18181818179437,159.1155017421001,high_loss,2.578407414192434,column_45
29,30,9068.181818181649,318.1818181818526,161.30595756818047,high_loss,3.1457557878758986,column_45
30,31,9386.363636363501,318.18181818179437,163.5294972377541,high_loss,3.828991587393903,column_45
31,32,9704.545454545296,318.18181818176527,165.78666479129856,high_loss,4.649906179063808,column_45
32,33,10022.727272727061,318.1818181818526,168.07801394694974,high_loss,5.634014724609887,column_45
33,34,10340.909090908914,318.1818181818526,170.40410828569634,high_loss,6.811123911510523,column_45
34,35,10659.090909090766,318.1818181818235,172.7655214403658,high_loss,8.215974803704515,column_45
35,36,10977.27272727259,318.18181818176527,175.1628372884917,high_loss,9.888969092682729,column_45
36,37,11295.454545454355,318.1818181818817,177.59665014913855,high_loss,11.87698776941994,column_45
37,38,11613.636363636237,318.18181818179437,180.06756498378002,high_loss,14.234312055735067,column_45
38,39,11931.818181818031,318.18181818179437,182.57619760130868,high_loss,17.023657355655573,column_45
39,40,12249.999999999825,318.1818181818235,185.12317486727954,high_loss,20.31733205231483,column_45
40,41,12568.181818181649,318.1818181818235,187.70913491747143,high_loss,24.198534241958413,column_45
41,42,12886.363636363472,318.1818181818235,190.33472737586607,high_loss,28.762801048723773,column_45
42,43,13204.545454545296,318.1818181818526,193.00061357714065,high_loss,34.11962712525285,column_45
43,44,13522.727272727148,318.18181818173616,195.70746679377288,high_loss,40.39427149179816,column_45
44,45,13840.909090908885,318.1818181818526,198.4559724678631,high_loss,47.729775252013624,column_45
45,46,14159.090909090737,318.1818181818235,201.24682844777638,high_loss,56.28921730211456,column_45
46,47,14477.27272727256,318.1818181818235,204.08074522970713,high_loss,66.25824141892197,column_45
47,48,14795.454545454384,318.18181818179437,206.9584462042862,high_loss,77.84789676189521,column_45
48,49,15113.636363636178,318.1818181818817,209.8806679083291,high_loss,91.297845807799,column_45
49,50,15431.81818181806,318.18181818176527,212.84816028185404,high_loss,106.88001035919577,column_45
50,51,15749.999999999825,318.1818181818235,215.86168693047202,high_loss,124.90274930597546,column_45
51,52,16068.181818181649,318.1818181818526,218.92202539328386,high_loss,145.71569367319262,column_45
52,53,16386.3636363635,318.18181818176527,222.02996741639583,high_loss,169.71540838399355,column_45
53,54,16704.545454545267,318.1818181818526,225.1863192321867,high_loss,197.35211040663393,column_45
54,55,17022.72727272712,318.1818181818235,228.39190184445224,high_loss,229.1377552480356,column_45
55,56,17340.909090908943,318.1818181818526,231.6475513195582,high_loss,265.6559156279019,column_45
56,57,17659.090909090795,318.18181818176527,234.95411908374717,high_loss,307.57402747457206,column_45
57,58,17977.27272727256,318.18181818179437,238.31247222671934,high_loss,355.6587819661086,column_45
58,59,18295.454545454355,318.1818181818526,241.72349381165975,high_loss,410.79571481604023,column_45
59,60,18613.636363636208,318.1818181818235,245.18808319180394,high_loss,474.0144067608263,column_45
60,61,18931.81818181803,318.1818181818235,248.7071563337588,high_loss,546.5211896051851,column_45
61,62,19249.999999999854,318.18181818179437,252.28164614772103,high_loss,629.7418850191272,column_45
62,63,19568.18181818165,318.1818181818235,255.91250282468678,high_loss,725.3779325555007,column_45
63,64,19886.363636363472,318.1818181818817,259.60069418090677,high_loss,835.480344378871,column_45
64,65,20204.545454545354,318.18181818173616,263.34720600951584,high_loss,962.5473260942609,column_45
65,66,20522.72727272709,318.1818181818526,267.1530424379929,high_loss,1109.6532117348452,column_45
66,67,20840.909090908943,159.09090909088263,271.01922628476507,high_loss,1195.1359471212306,column_45
67,68,20999.999999999825,159.09090909088263,272.976,high_loss,1287.4490009117767,column_45
0,1,-1.7462298274040222e-10,159.09090909094084,110.0,high_loss,0.0004829723458192212,column_46
1,2,159.09090909076622,318.1818181818235,110.72782917816326,high_loss,0.0015849533267688564,column_46
2,3,477.2727272725897,318.18181818179437,112.19980459971023,high_loss,0.0030159270953405213,column_46
3,4,795.4545454543841,318.1818181818235,113.69324768683387,high_loss,0.0048683558349741475,column_46
4,5,1113.6363636362075,318.1818181818235,115.20849930522147,high_loss,0.007259016550651131,column_46
5,6,1431.818181818031,318.1818181818235,116.74590617500743,high_loss,0.01033493754228522,column_46
6,7,1749.9999999998545,318.1818181818235,118.30582097893911,high_loss,0.014280666672320322,column_46
7,8,2068.181818181678,318.18181818176527,119.88860247268056,high_loss,0.019327142001685334,column_46
8,9,2386.363636363443,318.1818181818526,121.49461559730231,high_loss,0.025762484070507463,column_46
9,10,2704.545454545296,318.1818181818526,123.12423159399968,high_loss,0.033945085286279764,column_46
10,11,3022.7272727271484,318.18181818179437,124.7778281210911,high_loss,0.04431943646300046,column_46
11,12,3340.9090909089427,318.18181818179437,126.45578937334055,high_loss,0.05743520451010509,column_46
12,13,3659.090909090737,318.1818181818526,128.158506203658,high_loss,0.0739701596483602,column_46
13,14,3977.2727272725897,318.1818181818235,129.88637624722224,high_loss,0.09475764644529547,column_46
14,15,4295.454545454413,318.1818181818526,131.63980404808365,high_loss,0.12081940159077643,column_46
15,16,4613.636363636266,318.18181818176527,133.4192011882958,high_loss,0.15340464390486747,column_46
16,17,4931.818181818031,318.1818181818526,135.22498641963125,high_loss,0.19403649986465,column_46
17,18,5249.999999999884,318.18181818179437,137.05758579793695,high_loss,0.24456698227097728,column_46
18,19,5568.181818181678,318.18181818179437,138.9174328201835,high_loss,0.3072419118960211,column_46
19,20,5886.363636363472,318.1818181818235,140.80496856426896,high_loss,0.3847773634149256,column_46
20,21,6204.545454545296,318.1818181818526,142.72064183163488,high_loss,0.48044942898898046,column_46
21,22,6522.727272727148,318.18181818176527,144.6649092927528,high_loss,0.5981993268722939,column_46
22,23,6840.909090908914,318.1818181818526,146.6382356355466,high_loss,0.7427561396655595,column_46
23,24,7159.090909090766,318.18181818176527,148.64109371681116,high_loss,0.9197797485916338,column_46
24,25,7477.2727272725315,318.1818181819108,150.67396471669244,high_loss,1.1360268376089298,column_46
25,26,7795.454545454442,318.18181818179437,152.73733829629668,high_loss,1.399543175412213,column_46
26,27,8113.636363636237,318.1818181818526,154.83171275849114,high_loss,1.7198857454319862,column_46
27,28,8431.81818181809,318.18181818176527,156.95759521197346,high_loss,2.108378684770364,column_46
28,29,8749.999999999854,318.1818181818235,159.1155017386725,high_loss,2.578407413523304,column_46
29,30,9068.181818181678,318.1818181818235,161.3059575645584,high_loss,3.1457557870325727,column_46
30,31,9386.363636363501,318.1818181818235,163.5294972339316,high_loss,3.828991586335297,column_46
31,32,9704.545454545325,318.18181818176527,165.78666478726996,high_loss,4.649906177739887,column_46
32,33,10022.72727272709,318.1818181818526,168.0780139427095,high_loss,5.634014722960263,column_46
33,34,10340.909090908943,318.1818181818235,170.40410828123908,high_loss,6.81112390946237,column_46
34,35,10659.090909090766,318.1818181818235,172.7655214356867,high_loss,8.21597480117074,column_46
35,36,10977.27272727259,318.18181818179437,175.16283728358619,high_loss,9.888969089559279,column_46
36,37,11295.454545454384,318.18181818179437,177.59665014400292,high_loss,11.876987765582122,column_46
37,38,11613.636363636178,318.1818181818526,180.06756497841104,high_loss,14.234312051036879,column_46
38,39,11931.818181818031,318.18181818179437,182.57619759570434,high_loss,17.02365734992314,column_46
39,40,12249.999999999825,318.1818181818526,185.1231748614387,high_loss,20.317332045344607,column_46
40,41,12568.181818181678,318.1818181818235,187.70913491139424,high_loss,24.198534233511587,column_46
41,42,12886.363636363501,318.1818181818235,190.3347273695543,high_loss,28.76280103852261,column_46
42,43,13204.545454545325,318.1818181818235,193.00061357059747,high_loss,34.11962711297491,column_46
43,44,13522.727272727148,318.18181818179437,195.70746678700374,high_loss,40.394271477073865,column_46
44,45,13840.909090908943,318.18181818179437,198.45597246087556,high_loss,47.72977523441468,column_46
45,46,14159.090909090737,318.1818181818235,201.24682844057997,high_loss,56.28921728115632,column_46
46,47,14477.27272727256,318.1818181818526,204.0807452223142,high_loss,66.25824139405388,column_46
47,48,14795.454545454413,318.18181818176527,206.9584461967107,high_loss,77.84789673249252,column_46
48,49,15113.636363636178,318.1818181818235,209.88066790058753,high_loss,91.29784577316077,column_46
49,50,15431.818181818002,318.1818181818526,212.84816027396343,high_loss,106.8800103185458,column_46
50,51,15749.999999999854,318.18181818176527,215.8616869224491,high_loss,124.90274925843198,column_46
51,52,16068.18181818162,318.1818181818526,218.9220253851418,high_loss,145.71569361778128,column_46
52,53,16386.363636363472,318.18181818179437,222.02996740814018,high_loss,169.71540831961627,column_46
53,54,16704.545454545267,318.1818181818235,225.18631922380692,high_loss,197.35211033202737,column_46
54,55,17022.72727272709,318.1818181818235,228.39190183591154,high_loss,229.1377551617227,column_46
55,56,17340.909090908914,318.1818181818526,231.64755131077305,high_loss,265.65591552806416,column_46
56,57,17659.090909090766,318.1818181818235,234.95411907455855,high_loss,307.57402735884466,column_46
57,58,17977.27272727259,318.18181818179437,238.312472216851,high_loss,355.65878183117337,column_46
58,59,18295.454545454384,318.1818181818235,241.72349380064435,high_loss,410.7957146569375,column_46
59,60,18613.636363636208,318.1818181818526,245.18808317889383,high_loss,474.0144065697384,column_46
60,61,18931.81818181806,318.18181818176527,248.70715631777156,high_loss,546.5211893691857,column_46
61,62,19249.999999999825,318.1818181818235,252.2816461267963,high_loss,629.7418847162622,column_46
62,63,19568.18181818165,318.1818181818235,255.91250279600632,high_loss,725.3779321478056,column_46
63,64,19886.363636363472,318.1818181818526,259.60069414027646,high_loss,835.4803438003086,column_46
64,65,20204.545454545325,318.18181818176527,263.34720595125606,high_loss,962.547325231924,column_46
65,66,20522.72727272709,318.1818181818526,267.1530423584012,high_loss,1109.6532104199991,column_46
66,67,20840.909090908943,159.09090909085353,271.0192262060121,high_loss,1195.1359455429135,column_46
67,68,20999.999999999796,159.09090909085353,272.976,high_loss,1287.4489993334425,column_46
0,1,-2.0372681319713593e-10,159.09090909096994,110.0,high_loss,0.0004829723458193097,column_47
1,2,159.09090909076622,318.18181818179437,110.72782917812508,high_loss,0.0015849533267612748,column_47
2,3,477.2727272725606,318.1818181818235,112.19980459959402,high_loss,0.003015927095303942,column_47
3,4,795.4545454543841,318.1818181818526,113.6932476866374,high_loss,0.004868355834875654,column_47
4,5,1113.6363636362366,318.18181818179437,115.20849930494234,high_loss,0.007259016550441563,column_47
5,6,1431.818181818031,318.1818181818526,116.74590617464317,high_loss,0.01033493754189467,column_47
6,7,1749.9999999998836,318.18181818173616,118.30582097848708,high_loss,0.014280666671647709,column_47
7,8,2068.1818181816197,318.1818181818526,119.88860247213803,high_loss,0.019327142000594103,column_47
8,9,2386.3636363634723,318.1818181818235,121.4946155966664,high_loss,0.025762484068804353,column_47
9,10,2704.545454545296,318.1818181818526,123.12423159326738,high_loss,0.0339450852837051,column_47
10,11,3022.7272727271484,318.18181818179437,124.77782812025924,high_loss,0.04431943645920365,column_47
11,12,3340.9090909089427,318.18181818179437,126.45578937240583,high_loss,0.05743520450461782,column_47
12,13,3659.090909090737,318.1818181818526,128.158506202617,high_loss,0.0739701596405622,column_47
13,14,3977.2727272725897,318.1818181818235,129.88637624607136,high_loss,0.09475764643437064,column_47
14,15,4295.454545454413,318.1818181818235,131.63980404681914,high_loss,0.120819401575656,column_47
15,16,4613.636363636237,318.18181818179437,133.41920118691374,high_loss,0.15340464388417163,column_47
16,17,4931.818181818031,318.18181818179437,135.22498641812757,high_loss,0.19403649983657945,column_47
17,18,5249.999999999825,318.1818181818235,137.05758579630748,high_loss,0.24456698223324652,column_47
18,19,5568.181818181649,318.1818181818235,138.91743281842386,high_loss,0.3072419118456952,column_47
19,20,5886.363636363472,318.1818181818235,140.80496856237463,high_loss,0.3847773633482645,column_47
20,21,6204.545454545296,318.1818181818235,142.72064182960122,high_loss,0.48044942890124925,column_47
21,22,6522.727272727119,318.1818181818235,144.664909290575,high_loss,0.5981993267575666,column_47
22,23,6840.909090908943,318.1818181818235,146.6382356332197,high_loss,0.7427561395163266,column_47
23,24,7159.090909090766,318.18181818179437,148.64109371433014,high_loss,0.919779748398586,column_47
24,25,7477.272727272561,318.1818181818526,150.67396471405218,high_loss,1.1360268373603901,column_47
25,26,7795.454545454413,318.1818181818235,152.73733829349192,high_loss,1.3995431750938403,column_47
26,27,8113.636363636237,318.1818181818235,154.83171275551663,high_loss,1.7198857450259428,column_47
27,28,8431.81818181806,318.18181818179437,156.9575952088239,high_loss,2.108378684254843,column_47
28,29,8749.999999999854,318.18181818179437,159.11550173534258,high_loss,2.5784074128714285,column_47
29,30,9068.181818181649,318.1818181818526,161.30595756104296,high_loss,3.145755786211732,column_47
30,31,9386.363636363501,318.1818181818235,163.5294972302254,high_loss,3.828991585305665,column_47
31,32,9704.545454545325,318.18181818179437,165.7866647833681,high_loss,4.649906176453364,column_47
32,33,10022.72727272712,318.18181818179437,168.07801393860723,high_loss,5.6340147213584535,column_47
33,34,10340.909090908914,318.1818181818235,170.404108276932,high_loss,6.811123907475568,column_47
34,35,10659.090909090737,318.1818181818526,172.76552143117084,high_loss,8.215974798715383,column_47
35,36,10977.27272727259,318.18181818179437,175.16283727885804,high_loss,9.888969086535418,column_47
36,37,11295.454545454384,318.18181818179437,177.5966501390597,high_loss,11.876987761871188,column_47
37,38,11613.636363636178,318.1818181818526,180.06756497325063,high_loss,14.234312046498586,column_47
38,39,11931.818181818031,318.1818181818526,182.57619759032562,high_loss,17.023657344392745,column_47
39,40,12249.999999999884,318.18181818179437,185.12317485584197,high_loss,20.317332038627253,column_47
40,41,12568.181818181678,318.1818181818526,187.70913490558047,high_loss,24.198534225381994,column_47
41,42,12886.36363636353,318.18181818179437,190.3347273635266,high_loss,28.762801028717234,column_47
42,43,13204.545454545325,318.1818181818235,193.00061356436063,high_loss,34.119627101190474,column_47
43,44,13522.727272727148,318.18181818176527,195.70746678056474,high_loss,40.39427146296073,column_47
44,45,13840.909090908914,318.1818181818526,198.4559724542438,high_loss,47.72977521757588,column_47
45,46,14159.090909090766,318.1818181818235,201.246828433768,high_loss,56.28921726113766,column_47
46,47,14477.27272727259,318.1818181818235,204.08074521533825,high_loss,66.25824137034415,column_47
47,48,14795.454545454413,318.18181818179437,206.9584461895913,high_loss,77.84789670452327,column_47
48,49,15113.636363636208,318.18181818179437,209.88066789335085,high_loss,91.29784574029853,column_47
49,50,15431.818181818002,318.1818181818235,212.84816026664276,high_loss,106.88001028010065,column_47
50,51,15749.999999999825,318.1818181818235,215.8616869150872,high_loss,124.90274921366758,column_47
51,52,16068.181818181649,318.1818181818235,218.9220253777945,high_loss,145.7156935659151,column_47
52,53,16386.363636363472,318.1818181818235,222.02996740088162,high_loss,169.71540825986725,column_47
53,54,16704.545454545296,318.1818181818235,225.186319216738,high_loss,197.35211026365133,column_47
54,55,17022.72727272712,318.1818181818526,228.39190182917199,high_loss,229.137755084112,column_47
55,56,17340.909090908972,318.18181818179437,231.64755130456143,high_loss,265.6559154408839,column_47
56,57,17659.090909090766,318.1818181818235,234.95411906916013,high_loss,307.57402726232453,column_47
57,58,17977.27272727259,318.1818181818235,238.3124722126832,high_loss,355.6587817265454,column_47
58,59,18295.454545454413,318.1818181818235,241.72349379832596,high_loss,410.7957145472242,column_47
59,60,18613.636363636237,318.18181818179437,245.18808317934912,high_loss,474.0144064611417,column_47
60,61,18931.81818181803,318.18181818179437,248.707156322388,high_loss,546.5211892735603,column_47
61,62,19249.999999999825,318.1818181818235,252.28164613767728,high_loss,629.7418846554111,column_47
62,63,19568.18181818165,318.1818181818526,255.9125028162707,high_loss,725.3779321610318,column_47
63,64,19886.3636363635,318.1818181818235,259.60069417446715,high_loss,835.4803439573022,column_47
64,65,20204.545454545325,318.18181818179437,263.3472060053962,high_loss,962.5473256526483,column_47
65,66,20522.72727272712,318.18181818179437,267.15304243641674,high_loss,1109.6532112842447,column_47
66,67,20840.909090908914,159.09090909088263,271.0192262853566,high_loss,1195.135946672609,column_47
67,68,20999.999999999796,159.09090909088263,272.976,high_loss,1287.449000463155,column_47
0,1,-1.7462298274040222e-10,159.09090909094084,110.0,high_loss,0.0004829723458192212,column_48
1,2,159.09090909076622,318.18181818179437,110.72782917808759,high_loss,0.0015849533267537595,column_48
2,3,477.2727272725606,318.18181818179437,112.19980459947998,high_loss,0.0030159270952677124,column_48
3,4,795.454545454355,318.1818181818235,113.69324768644458,high_loss,0.004868355834778327,column_48
4,5,1113.6363636361784,318.1818181818526,115.20849930466842,high_loss,0.007259016550235889,column_48
5,6,1431.818181818031,318.18181818179437,116.74590617428574,high_loss,0.010334937541510578,column_48
6,7,1749.9999999998254,318.1818181818235,118.3058209780436,high_loss,0.014280666670989029,column_48
7,8,2068.181818181649,318.1818181818235,119.88860247160584,high_loss,0.019327141999522967,column_48
8,9,2386.3636363634723,318.1818181818235,121.49461559604273,high_loss,0.025762484067133693,column_48
9,10,2704.545454545296,318.1818181818235,123.12423159254935,high_loss,0.03394508528117912,column_48
10,11,3022.7272727271193,318.18181818176527,124.77782811944368,high_loss,0.0443194364554785,column_48
11,12,3340.9090909088845,318.1818181818526,126.45578937148973,high_loss,0.05743520449923834,column_48
12,13,3659.090909090737,318.1818181818235,128.15850620159705,high_loss,0.07397015963291714,column_48
13,14,3977.2727272725606,318.1818181818235,129.8863762449441,high_loss,0.09475764642366294,column_48
14,15,4295.454545454384,318.1818181818526,131.63980404558103,high_loss,0.120819401560845,column_48
15,16,4613.636363636237,318.18181818176527,133.4192011855611,high_loss,0.15340464386389793,column_48
16,17,4931.818181818002,318.1818181818526,135.22498641665655,high_loss,0.19403649980910592,column_48
17,18,5249.9999999998545,318.1818181818526,137.0575857947141,high_loss,0.24456698219632694,column_48
18,19,5568.181818181707,318.18181818176527,138.91743281670404,high_loss,0.3072419117964484,column_48
19,20,5886.363636363472,318.1818181818235,140.80496856052415,high_loss,0.3847773632830611,column_48
20,21,6204.545454545296,318.1818181818235,142.7206418276157,high_loss,0.4804494288154829,column_48
21,22,6522.727272727119,318.1818181818235,144.66490928845002,high_loss,0.5981993266454375,column_48
22,23,6840.909090908943,318.1818181818235,146.63823563095076,high_loss,0.7427561393705647,column_48
23,24,7159.090909090766,318.18181818179437,148.64109371191256,high_loss,0.9197797482101141,column_48
24,25,7477.272727272561,318.1818181818235,150.67396471148132,high_loss,1.136026837117904,column_48
25,26,7795.454545454384,318.1818181818235,152.73733829076292,high_loss,1.3995431747833842,column_48
26,27,8113.6363636362075,318.1818181818235,154.8317127526248,high_loss,1.7198857446302815,column_48
27,28,8431.818181818031,318.18181818179437,156.9575952057645,high_loss,2.1083786837528034,column_48
28,29,8749.999999999825,318.1818181818235,159.11550173211094,high_loss,2.5784074122371434,column_48
29,30,9068.181818181649,318.1818181818235,161.30595755763446,high_loss,3.14575578541352,column_48
30,31,9386.363636363472,318.1818181818235,163.52949722663556,high_loss,3.828991584305217,column_48
31,32,9704.545454545296,318.18181818179437,165.78666477959268,high_loss,4.649906175204275,column_48
32,33,10022.72727272709,318.1818181818526,168.07801393464229,high_loss,5.634014719804988,column_48
33,34,10340.909090908943,318.1818181818235,170.40410827277387,high_loss,6.811123905550421,column_48
34,35,10659.090909090766,318.1818181818526,172.7655214268164,high_loss,8.215974796338305,column_48
35,36,10977.272727272619,318.18181818176527,175.16283727430465,high_loss,9.888969083610696,column_48
36,37,11295.454545454384,318.1818181818235,177.59665013430538,high_loss,11.876987758285823,column_48
37,38,11613.636363636208,318.1818181818526,180.06756496829422,high_loss,14.234312042118564,column_48
38,39,11931.81818181806,318.18181818179437,182.57619758516694,high_loss,17.023657339060204,column_48
39,40,12249.999999999854,318.1818181818235,185.12317485048163,high_loss,20.317332032158767,column_48
40,41,12568.181818181678,318.18181818179437,187.70913490002067,high_loss,24.198534217561903,column_48
41,42,12886.363636363472,318.1818181818235,190.33472735777087,high_loss,28.762801019297775,column_48
42,43,13204.545454545296,318.1818181818526,193.000613558414,high_loss,34.119627089884524,column_48
43,44,13522.727272727148,318.18181818179437,195.70746677443407,high_loss,40.39427144943871,column_48
44,45,13840.909090908943,318.1818181818235,198.45597244793785,high_loss,47.72977520146015,column_48
45,46,14159.090909090766,318.1818181818235,201.24682842729737,high_loss,56.28921724200143,column_48
46,47,14477.27272727259,318.1818181818235,204.08074520871548,high_loss,66.25824134770455,column_48
47,48,14795.454545454413,318.18181818179437,206.9584461828307,high_loss,77.8478966778378,column_48
48,49,15113.636363636208,318.1818181818235,209.88066788646785,high_loss,91.29784570896159,column_48
49,50,15431.818181818031,318.1818181818526,212.84816025965313,high_loss,106.88001024343606,column_48
50,51,15749.999999999884,318.18181818176527,215.86168690800523,high_loss,124.90274917091753,column_48
51,52,16068.181818181649,318.1818181818526,218.9220253706295,high_loss,145.7156935162433,column_48
52,53,16386.3636363635,318.18181818176527,222.02996739363437,high_loss,169.71540820231837,column_48
53,54,16704.545454545267,318.1818181818526,225.186319209391,high_loss,197.35211019713861,column_48
54,55,17022.72727272712,318.18181818179437,228.3919018216781,high_loss,229.13775500732194,column_48
55,56,17340.909090908914,318.1818181818235,231.6475512968243,high_loss,265.65591535218573,column_48
56,57,17659.090909090737,318.1818181818235,234.9541190610023,high_loss,307.57402715951235,column_48
57,58,17977.27272727256,318.18181818179437,238.3124722038033,high_loss,355.65878160644485,column_48
58,59,18295.454545454355,318.1818181818526,241.72349378822233,high_loss,410.79571440496625,column_48
59,60,18613.636363636208,318.18181818179437,245.1880831672189,high_loss,474.01440628882534,column_48
60,61,18931.818181818002,318.1818181818235,248.7071563069782,high_loss,546.521189057974,column_48
61,62,19249.999999999825,318.18181818179437,252.28164611702033,high_loss,629.7418843738001,column_48
62,63,19568.18181818162,318.1818181818817,255.91250278738846,high_loss,725.3779317738619,column_48
63,64,19886.3636363635,318.18181818179437,259.60069413293246,high_loss,835.480343395462,column_48
64,65,20204.545454545296,318.1818181818235,263.34720594523736,high_loss,962.5473247977832,column_48
65,66,20522.72727272712,318.18181818179437,267.1530423537453,high_loss,1109.6532099593608,column_48
66,67,20840.909090908914,159.09090909091174,271.0192262033074,high_loss,1195.1359450732584,column_48
67,68,20999.999999999825,159.09090909091174,272.976,high_loss,1287.4489988638213,column_48
0,1,-1.7462298274040222e-10,159.09090909091174,110.0,high_loss,0.0004829723458191328,column_49
1,2,159.0909090907371,318.1818181818235,110.72782917805083,high_loss,0.0015849533267464839,column_49
2,3,477.2727272725606,318.18181818179437,112.19980459936816,high_loss,0.003015927095232415,column_49
3,4,795.454545454355,318.1818181818235,113.69324768625555,high_loss,0.0048683558346832925,column_49
4,5,1113.6363636361784,318.1818181818817,115.20849930439992,high_loss,0.0072590165500344365,column_49
5,6,1431.81818181806,318.18181818179437,116.7459061739354,high_loss,0.010334937541134785,column_49
6,7,1749.9999999998545,318.1818181818235,118.30582097760897,high_loss,0.014280666670343067,column_49
7,8,2068.181818181678,318.18181818179437,119.88860247108435,high_loss,0.019327141998472824,column_49
8,9,2386.3636363634723,318.1818181818235,121.49461559543172,high_loss,0.02576248406549619,column_49
9,10,2704.545454545296,318.18181818179437,123.12423159184604,high_loss,0.03394508527870383,column_49
10,11,3022.72727272709,318.1818181818235,124.77782811864505,high_loss,0.04431943645183173,column_49
11,12,3340.9090909089136,318.1818181818235,126.45578937059288,high_loss,0.057435204493968425,column_49
12,13,3659.090909090737,318.1818181818235,128.1585062005988,high_loss,0.07397015962543135,column_49
13,14,3977.2727272725606,318.1818181818235,129.88637624384123,high_loss,0.09475764641318075,column_49
14,15,4295.454545454384,318.1818181818235,131.63980404437012,high_loss,0.12081940154634493,column_49
15,16,4613.6363636362075,318.18181818179437,133.4192011842387,high_loss,0.15340464384406327,column_49
16,17,4931.818181818002,318.1818181818526,135.224986415219,high_loss,0.19403649978222814,column_49
17,18,5249.9999999998545,318.1818181818526,137.05758579315767,high_loss,0.24456698216021763,column_49
18,19,5568.181818181707,318.18181818179437,138.91743281502497,high_loss,0.30724191174832083,column_49
19,20,5886.363636363501,318.18181818176527,140.80496855871846,high_loss,0.3847773632193486,column_49
20,21,6204.545454545267,318.1818181818235,142.72064182567928,high_loss,0.4804494287317161,column_49
21,22,6522.72727272709,318.1818181818235,144.6649092863789,high_loss,0.5981993265359765,column_49
22,23,6840.909090908914,318.1818181818526,146.6382356287407,high_loss,0.7427561392283567,column_49
23,24,7159.090909090766,318.18181818179437,148.64109370955936,high_loss,0.9197797480263332,column_49
24,25,7477.272727272561,318.1818181818235,150.6739647089806,high_loss,1.136026836881602,column_49
25,26,7795.454545454384,318.1818181818526,152.73733828811038,high_loss,1.3995431744810398,column_49
26,27,8113.636363636237,318.18181818179437,154.8317127498163,high_loss,1.7198857442451576,column_49
27,28,8431.818181818031,318.1818181818235,156.95759520279574,high_loss,2.1083786832644877,column_49
28,29,8749.999999999854,318.1818181818235,159.11550172897782,high_loss,2.5784074116205713,column_49
29,30,9068.181818181678,318.18181818179437,161.30595755433293,high_loss,3.1457557846381636,column_49
30,31,9386.363636363472,318.1818181818235,163.52949722316168,high_loss,3.828991583334159,column_49
31,32,9704.545454545296,318.18181818176527,165.78666477594305,high_loss,4.649906173992787,column_49
32,33,10022.727272727061,318.1818181818526,168.07801393081354,high_loss,5.6340147182994045,column_49
33,34,10340.909090908914,318.1818181818235,170.40410826876314,high_loss,6.811123903686334,column_49
34,35,10659.090909090737,318.1818181818526,172.76552142262125,high_loss,8.215974794038821,column_49
35,36,10977.27272727259,318.18181818179437,175.16283726992316,high_loss,9.888969080784545,column_49
36,37,11295.454545454384,318.1818181818235,177.59665012973642,high_loss,11.876987754824615,column_49
37,38,11613.636363636208,318.1818181818235,180.06756496353742,high_loss,14.234312037894489,column_49
38,39,11931.818181818031,318.1818181818235,182.57619758022287,high_loss,17.023657333923982,column_49
39,40,12249.999999999854,318.18181818176527,185.123174845352,high_loss,20.317332025934597,column_49
40,41,12568.18181818162,318.1818181818526,187.7091348947083,high_loss,24.198534210047683,column_49
41,42,12886.363636363472,318.1818181818235,190.33472735228037,high_loss,28.762801010257494,column_49
42,43,13204.545454545296,318.1818181818235,193.00061355275142,high_loss,34.11962707904691,column_49
43,44,13522.72727272712,318.18181818179437,195.70746676860756,high_loss,40.39427143649443,column_49
44,45,13840.909090908914,318.18181818179437,198.45597244195784,high_loss,47.72977518605618,column_49
45,46,14159.090909090708,318.1818181818526,201.24682842117704,high_loss,56.28921722374125,column_49
46,47,14477.27272727256,318.1818181818817,204.0807452024713,high_loss,66.25824132614312,column_49
47,48,14795.454545454442,318.18181818176527,206.95844617648322,high_loss,77.84789665247665,column_49
48,49,15113.636363636208,318.1818181818526,209.88066788004278,high_loss,91.29784567925853,column_49
49,50,15431.81818181806,318.18181818176527,212.84816025318264,high_loss,106.88001020879545,column_49
50,51,15749.999999999825,318.18181818179437,215.86168690153073,high_loss,124.90274913071815,column_49
51,52,16068.18181818162,318.1818181818526,218.92202536420544,high_loss,145.71569346983617,column_49
52,53,16386.363636363472,318.18181818179437,222.0299673873323,high_loss,169.71540814906749,column_49
53,54,16704.545454545267,318.1818181818526,225.1863192033104,high_loss,197.3521101364669,column_49
54,55,17022.72727272712,318.1818181818235,228.39190181595654,high_loss,229.13775493881082,column_49
55,56,17340.909090908943,318.1818181818235,231.64755129166,high_loss,265.6559152757241,column_49
56,57,17659.090909090766,318.1818181818235,234.95411905668348,high_loss,307.5740270755787,column_49
