,depth_[m],thickness_[m],temp_[k],attenuation_model,twoway_loss_[db],sim_name
layer1903,19029.06145783706,10.004764173412696,233.96762678163813,high_loss,158.65383837174028,VarK_Regolith_0
layer1904,19039.06622201047,10.004764173412696,234.14877599879952,high_loss,159.92869578786474,VarK_Regolith_0
layer1905,19049.070986183884,10.0047641734418,234.33008104881876,high_loss,161.21317144574405,VarK_Regolith_0
layer1906,19059.075750357326,10.004764173412696,234.51154207848373,high_loss,162.5073352875837,VarK_Regolith_0
layer1907,19069.08051453074,10.004764173412696,234.69315923473192,high_loss,163.81125779420842,VarK_Regolith_0
layer1908,19079.08527870415,10.004764173412696,234.8749326646509,high_loss,165.12500999031712,VarK_Regolith_0
layer1909,19089.090042877564,10.004764173412696,235.05686251547846,high_loss,166.4486634498276,VarK_Regolith_0
layer1910,19099.094807050977,10.004764173412696,235.23894893460255,high_loss,167.78229030128966,VarK_Regolith_0
layer1911,19109.09957122439,10.004764173412696,235.42119206956147,high_loss,169.12596323337178,VarK_Regolith_0
layer1912,19119.104335397802,10.004764173412696,235.60359206804432,high_loss,170.4797555004221,VarK_Regolith_0
layer1913,19129.109099571215,10.0047641734418,235.78614907789083,high_loss,171.84374092810938,VarK_Regolith_0
layer1914,19139.113863744627,10.004764173412696,235.96886324709175,high_loss,173.2179939191209,VarK_Regolith_0
layer1915,19149.11862791807,10.004764173412696,236.1517347237889,high_loss,174.6025894589783,VarK_Regolith_0
layer1916,19159.123392091482,10.004764173412696,236.33476365627547,high_loss,175.9976031218933,VarK_Regolith_0
layer1917,19169.128156264895,10.004764173412696,236.51795019299595,high_loss,177.40311107672386,VarK_Regolith_0
layer1918,19179.132920438307,10.004764173412696,236.70129448254667,high_loss,178.81919009300842,VarK_Regolith_0
layer1919,19189.13768461172,10.004764173412696,236.88479667367545,high_loss,180.24591754708354,VarK_Regolith_0
layer1920,19199.142448785133,10.004764173412696,237.0684569152823,high_loss,181.68337142828622,VarK_Regolith_0
layer1921,19209.147212958545,10.004764173412696,237.2522753564191,high_loss,183.1316303452422,VarK_Regolith_0
layer1922,19219.151977131958,10.004764173412696,237.4362521462902,high_loss,184.59077353224174,VarK_Regolith_0
layer1923,19229.15674130537,10.004764173412696,237.62038743425225,high_loss,186.06088085570423,VarK_Regolith_0
layer1924,19239.161505478813,10.0047641734418,237.80468136981463,high_loss,187.54203282073735,VarK_Regolith_0
layer1925,19249.166269652225,10.004764173412696,237.9891341026396,high_loss,189.03431057776643,VarK_Regolith_0
layer1926,19259.171033825638,10.004764173412696,238.17374578254208,high_loss,190.5377959293,VarK_Regolith_0
layer1927,19269.17579799905,10.004764173412696,238.35851655949034,high_loss,192.05257133674698,VarK_Regolith_0
layer1928,19279.180562172463,10.004764173412696,238.54344658360574,high_loss,193.57871992735164,VarK_Regolith_0
layer1929,19289.185326345876,10.004764173412696,238.72853600516322,high_loss,195.11632550122198,VarK_Regolith_0
layer1930,19299.19009051929,10.004764173412696,238.9137849745912,high_loss,196.66547253845735,VarK_Regolith_0
layer1931,19309.1948546927,10.0047641734418,239.09919364247207,high_loss,198.2262462063817,VarK_Regolith_0
layer1932,19319.199618866114,10.004764173412696,239.28476215954208,high_loss,199.79873236685637,VarK_Regolith_0
layer1933,19329.204383039556,10.004764173412696,239.47049067669167,high_loss,201.38301758374286,VarK_Regolith_0
layer1934,19339.20914721297,10.004764173412696,239.65637934496544,high_loss,202.97918913042568,VarK_Regolith_0
layer1935,19349.21391138638,10.004764173412696,239.84242831556253,high_loss,204.58733499746572,VarK_Regolith_0
layer1936,19359.218675559794,10.004764173412696,240.02863773983677,high_loss,206.20754390035808,VarK_Regolith_0
layer1937,19369.223439733207,10.004764173412696,240.21500776929673,high_loss,207.83990528740142,VarK_Regolith_0
layer1938,19379.22820390662,10.004764173412696,240.40153855560595,high_loss,209.48450934767956,VarK_Regolith_0
layer1939,19389.232968080032,10.004764173412696,240.58823025058308,high_loss,211.14144701915814,VarK_Regolith_0
layer1940,19399.237732253445,10.004764173412696,240.7750830062022,high_loss,212.8108099968976,VarK_Regolith_0
layer1941,19409.242496426858,10.004764173412696,240.96209697459278,high_loss,214.49269074138437,VarK_Regolith_0
layer1942,19419.2472606003,10.0047641734418,241.14927230804,high_loss,216.1871824869877,VarK_Regolith_0
layer1943,19429.252024773712,10.004764173412696,241.33660915898488,high_loss,217.8943792505134,VarK_Regolith_0
layer1944,19439.256788947125,10.004764173412696,241.52410768002437,high_loss,219.61437583993157,VarK_Regolith_0
layer1945,19449.261553120537,10.004764173412696,241.7117680239116,high_loss,221.3472678631807,VarK_Regolith_0
layer1946,19459.26631729395,10.004764173412696,241.89959034355604,high_loss,223.09315173712503,VarK_Regolith_0
layer1947,19469.271081467363,10.004764173412696,242.08757479202364,high_loss,224.85212469663688,VarK_Regolith_0
layer1948,19479.275845640776,10.004764173412696,242.27572152253708,high_loss,226.6242848038113,VarK_Regolith_0
layer1949,19489.28060981419,10.004764173412696,242.46403068847596,high_loss,228.40973095731545,VarK_Regolith_0
layer1950,19499.2853739876,10.0047641734418,242.65250244337687,high_loss,230.2085629018793,VarK_Regolith_0
layer1951,19509.290138161043,10.004764173412696,242.8411369409337,high_loss,232.02088123789943,VarK_Regolith_0
layer1952,19519.294902334455,10.004764173412696,243.02993433499756,high_loss,233.84678743123598,VarK_Regolith_0
layer1953,19529.299666507868,10.004764173412696,243.21889477957717,high_loss,235.68638382310013,VarK_Regolith_0
layer1954,19539.30443068128,10.004764173412696,243.40801842883891,high_loss,237.5397736401142,VarK_Regolith_0
layer1955,19549.309194854693,10.004764173412696,243.5973054371071,high_loss,239.40706100451328,VarK_Regolith_0
layer1956,19559.313959028106,10.004764173412696,243.78675595886412,high_loss,241.2883509444983,VarK_Regolith_0
layer1957,19569.31872320152,10.004764173412696,243.97637014875062,high_loss,243.18374940474052,VarK_Regolith_0
layer1958,19579.32348737493,10.004764173412696,244.16614816156567,high_loss,245.09336325704237,VarK_Regolith_0
layer1959,19589.328251548344,10.004764173412696,244.35609015226683,high_loss,247.0173003111548,VarK_Regolith_0
layer1960,19599.333015721786,10.0047641734418,244.54619627597057,high_loss,248.9556693257611,VarK_Regolith_0
layer1961,19609.3377798952,10.004764173412696,244.7364666879522,high_loss,250.9085800195948,VarK_Regolith_0
layer1962,19619.34254406861,10.004764173412696,244.92690154364627,high_loss,252.87614308277938,VarK_Regolith_0
layer1963,19629.347308242024,10.004764173412696,245.11750099864656,high_loss,254.85847018827943,VarK_Regolith_0
layer1964,19639.352072415437,10.004764173412696,245.30826520870622,high_loss,256.85567400355086,VarK_Regolith_0
layer1965,19649.35683658885,10.004764173412696,245.49919432973812,high_loss,258.8678682023582,VarK_Regolith_0
layer1966,19659.361600762262,10.004764173412696,245.69028851781505,high_loss,260.8951674767686,VarK_Regolith_0
layer1967,19669.366364935675,10.004764173412696,245.88154792916959,high_loss,262.9376875493245,VarK_Regolith_0
layer1968,19679.371129109088,10.0047641734418,246.0729727201947,high_loss,264.99554518540367,VarK_Regolith_0
layer1969,19689.37589328253,10.004764173412696,246.26456304744363,high_loss,267.0688582057347,VarK_Regolith_0
layer1970,19699.380657455942,10.004764173412696,246.45631906763,high_loss,269.1577454991593,VarK_Regolith_0
layer1971,19709.385421629355,10.004764173412696,246.6482409376283,high_loss,271.26232703552546,VarK_Regolith_0
layer1972,19719.390185802768,10.004764173412696,246.84032881447376,high_loss,273.3827238788045,VarK_Regolith_0
layer1973,19729.39494997618,10.004764173412696,247.0325828553628,high_loss,275.5190582003983,VarK_Regolith_0
layer1974,19739.399714149593,10.004764173412696,247.22500321765295,high_loss,277.67145329264696,VarK_Regolith_0
layer1975,19749.404478323006,10.004764173412696,247.41759005886328,high_loss,279.8400335825387,VarK_Regolith_0
layer1976,19759.40924249642,10.004764173412696,247.61034353667438,high_loss,282.02492464562675,VarK_Regolith_0
layer1977,19769.41400666983,10.004764173412696,247.8032638089286,high_loss,284.22625322015534,VarK_Regolith_0
layer1978,19779.418770843273,10.0047641734418,247.99635103363022,high_loss,286.444147221405,VarK_Regolith_0
layer1979,19789.423535016685,10.004764173412696,248.1896053689457,high_loss,288.678735756222,VarK_Regolith_0
layer1980,19799.4282991901,10.004764173412696,248.38302697320378,high_loss,290.9301491378318,VarK_Regolith_0
layer1981,19809.43306336351,10.004764173412696,248.57661600489573,high_loss,293.19851890081117,VarK_Regolith_0
layer1982,19819.437827536924,10.004764173412696,248.7703726226753,high_loss,295.4839778163193,VarK_Regolith_0
layer1983,19829.442591710336,10.004764173412696,248.96429698535928,high_loss,297.7866599075527,VarK_Regolith_0
layer1984,19839.44735588375,10.004764173412696,249.15838925192742,high_loss,300.1067004654339,VarK_Regolith_0
layer1985,19849.45212005716,10.004764173412696,249.35264958152246,high_loss,302.44423606453813,VarK_Regolith_0
layer1986,19859.456884230574,10.0047641734418,249.54707813345078,high_loss,304.7994045792677,VarK_Regolith_0
layer1987,19869.461648404016,10.004764173412696,249.74167506718234,high_loss,307.1723452002378,VarK_Regolith_0
layer1988,19879.46641257743,10.004764173412696,249.93644054235062,high_loss,309.5631984509799,VarK_Regolith_0
layer1989,19889.47117675084,10.004764173412696,250.1313747187532,high_loss,311.972106204829,VarK_Regolith_0
layer1990,19899.475940924254,10.004764173412696,250.32647775635172,high_loss,314.39921170210323,VarK_Regolith_0
layer1991,19909.480705097667,10.004764173412696,250.521749815272,high_loss,316.8446595675367,VarK_Regolith_0
layer1992,19919.48546927108,10.004764173412696,250.71719105580445,high_loss,319.3085958279782,VarK_Regolith_0
layer1993,19929.490233444492,10.004764173412696,250.91280163840412,high_loss,321.79116793035877,VarK_Regolith_0
layer1994,19939.494997617905,10.004764173412696,251.1085817236909,high_loss,324.29252475993337,VarK_Regolith_0
layer1995,19949.499761791318,10.004764173412696,251.30453147244955,high_loss,326.81281665880033,VarK_Regolith_0
layer1996,19959.50452596476,10.0047641734418,251.50065104563024,high_loss,329.35219544471016,VarK_Regolith_0
layer1997,19969.509290138172,10.004764173412696,251.69694060434824,high_loss,331.9108144301249,VarK_Regolith_0
layer1998,19979.514054311585,10.004764173412696,251.8934003098845,high_loss,334.48882844164183,VarK_Regolith_0
layer1999,19989.518818484998,10.004764173412696,252.09003032368585,high_loss,337.0863938396397,VarK_Regolith_0
layer2000,19999.52358265841,10.004764173412696,252.28683080736494,high_loss,339.7036685382624,VarK_Regolith_0
layer2001,20009.528346831823,10.004764173412696,252.48380192270037,high_loss,342.34081202569985,VarK_Regolith_0
layer2002,20019.533111005236,10.004764173412696,252.68094383163717,high_loss,344.9979853847799,VarK_Regolith_0
layer2003,20029.53787517865,10.004764173412696,252.87825669628683,high_loss,347.67535131387405,VarK_Regolith_0
layer2004,20039.54263935206,10.0047641734418,253.07574067892747,high_loss,350.37307414813165,VarK_Regolith_0
layer2005,20049.547403525503,10.004764173412696,253.27339594200413,high_loss,353.09131988099927,VarK_Regolith_0
layer2006,20059.552167698916,10.004764173412696,253.4712226481288,high_loss,355.83025618614846,VarK_Regolith_0
layer2007,20069.55693187233,10.004764173412696,253.6692209600805,high_loss,358.5900524396604,VarK_Regolith_0
layer2008,20079.56169604574,10.004764173412696,253.86739104080593,high_loss,361.3708797425895,VarK_Regolith_0
layer2009,20089.566460219154,10.004764173412696,254.0657330534193,high_loss,364.17291094386576,VarK_Regolith_0
layer2010,20099.571224392566,10.004764173412696,254.26424716120258,high_loss,366.9963206635469,VarK_Regolith_0
layer2011,20109.57598856598,10.004764173412696,254.46293352760568,high_loss,369.8412853164281,VarK_Regolith_0
layer2012,20119.58075273939,10.004764173412696,254.66179231624656,high_loss,372.7079831360134,VarK_Regolith_0
layer2013,20129.585516912804,10.004764173412696,254.86082369091156,high_loss,375.5965941988544,VarK_Regolith_0
layer2014,20139.590281086217,10.0047641734418,255.06002781555551,high_loss,378.5073004492716,VarK_Regolith_0
layer2015,20149.59504525966,10.004764173412696,255.25940485430195,high_loss,381.4402857244122,VarK_Regolith_0
layer2016,20159.59980943307,10.004764173412696,255.45895497144323,high_loss,384.3957357797778,VarK_Regolith_0
layer2017,20169.604573606484,10.004764173412696,255.65867833144088,high_loss,387.3738383150587,VarK_Regolith_0
layer2018,20179.609337779897,10.004764173412696,255.85857509892566,high_loss,390.3747830004077,VarK_Regolith_0
layer2019,20189.61410195331,10.004764173412696,256.0586454386977,high_loss,393.3987615031087,VarK_Regolith_0
layer2020,20199.618866126722,10.004764173412696,256.2588895157267,high_loss,396.44596751465514,VarK_Regolith_0
layer2021,20209.623630300135,10.004764173412696,256.4593074951524,high_loss,399.51659677824443,VarK_Regolith_0
layer2022,20219.628394473548,10.0047641734418,256.6598995422843,high_loss,402.61084711670384,VarK_Regolith_0
layer2023,20229.63315864696,10.004764173412696,256.86066582260224,high_loss,405.7289184608,VarK_Regolith_0
layer2024,20239.637922820402,10.004764173412696,257.06160650175644,high_loss,408.871012878075,VarK_Regolith_0
layer2025,20249.642686993815,10.004764173412696,257.2627217455677,high_loss,412.03733460203375,VarK_Regolith_0
layer2026,20259.647451167228,10.004764173412696,257.46401172002754,high_loss,415.22809006182626,VarK_Regolith_0
layer2027,20269.65221534064,10.004764173412696,257.6654765912983,high_loss,418.44348791237695,VarK_Regolith_0
layer2028,20279.656979514053,10.004764173412696,257.8671165257135,high_loss,421.6837390649768,VarK_Regolith_0
layer2029,20289.661743687466,10.004764173412696,258.06893168977814,high_loss,424.94905671834675,VarK_Regolith_0
layer2030,20299.66650786088,10.004764173412696,258.27092225016855,high_loss,428.2396563901777,VarK_Regolith_0
layer2031,20309.67127203429,10.004764173412696,258.4730883737329,high_loss,431.55575594915564,VarK_Regolith_0
layer2032,20319.676036207704,10.0047641734418,258.675430227491,high_loss,434.8975756474897,VarK_Regolith_0
layer2033,20329.680800381146,10.004764173412696,258.8779479786351,high_loss,438.2653381538909,VarK_Regolith_0
layer2034,20339.68556455456,10.004764173412696,259.0806417945296,high_loss,441.65926858715545,VarK_Regolith_0
layer2035,20349.69032872797,10.004764173412696,259.2835118427111,high_loss,445.07959455016737,VarK_Regolith_0
layer2036,20359.695092901384,10.004764173412696,259.4865582908892,high_loss,448.52654616447245,VarK_Regolith_0
layer2037,20369.699857074796,10.004764173412696,259.68978130694614,high_loss,452.0003561053738,VarK_Regolith_0
layer2038,20379.70462124821,10.004764173412696,259.8931810589373,high_loss,455.5012596375672,VarK_Regolith_0
layer2039,20389.709385421622,10.004764173412696,260.09675771509114,high_loss,459.0294946513245,VarK_Regolith_0
layer2040,20399.714149595035,10.0047641734418,260.3005114438099,high_loss,462.58530169924296,VarK_Regolith_0
layer2041,20409.718913768447,10.004764173412696,260.5044424136691,high_loss,466.1689240335084,VarK_Regolith_0
layer2042,20419.72367794189,10.004764173412696,260.70855079341806,high_loss,469.7806076438344,VarK_Regolith_0
layer2043,20429.7284421153,10.004764173412696,260.9128367519802,high_loss,473.42060129588054,VarK_Regolith_0
layer2044,20439.733206288714,10.004764173412696,261.1173004584531,high_loss,477.08915657031315,VarK_Regolith_0
layer2045,20449.737970462127,10.004764173412696,261.32194208210876,high_loss,480.78652790245644,VarK_Regolith_0
layer2046,20459.74273463554,10.004764173412696,261.5267617923938,high_loss,484.51297262255156,VarK_Regolith_0
layer2047,20469.747498808953,10.004764173412696,261.7317597589295,high_loss,488.268750996635,VarK_Regolith_0
layer2048,20479.752262982365,10.004764173412696,261.93693615151216,high_loss,492.05412626804474,VarK_Regolith_0
layer2049,20489.757027155778,10.004764173412696,262.1422911401132,high_loss,495.8693646995634,VarK_Regolith_0
layer2050,20499.76179132919,10.0047641734418,262.34782489487924,high_loss,499.7147356162197,VarK_Regolith_0
layer2051,20509.766555502632,10.004764173412696,262.55353758613273,high_loss,503.59051144869136,VarK_Regolith_0
layer2052,20519.771319676045,10.004764173412696,262.75942938437174,high_loss,507.4969677774863,VarK_Regolith_0
layer2053,20529.776083849458,10.004764173412696,262.96550046027033,high_loss,511.43438337768873,VarK_Regolith_0
layer2054,20539.78084802287,10.004764173412696,263.1717509846787,high_loss,515.403040264449,VarK_Regolith_0
layer2055,20549.785612196283,10.004764173412696,263.37818112862305,high_loss,519.4032237391596,VarK_Regolith_0
layer2056,20559.790376369696,10.004764173412696,263.5847910633065,high_loss,523.4352224363388,VarK_Regolith_0
layer2057,20569.79514054311,10.004764173412696,263.7915809601089,high_loss,527.4993283712342,VarK_Regolith_0
layer2058,20579.79990471652,10.0047641734418,263.99855099058664,high_loss,531.595836988167,VarK_Regolith_0
layer2059,20589.804668889934,10.004764173412696,264.2057013264736,high_loss,535.7250472095577,VarK_Regolith_0
layer2060,20599.809433063376,10.004764173412696,264.4130321396808,high_loss,539.8872614858234,VarK_Regolith_0
layer2061,20609.81419723679,10.004764173412696,264.62054360229666,high_loss,544.082785845918,VarK_Regolith_0
layer2062,20619.8189614102,10.004764173412696,264.82823588658744,high_loss,548.311929948708,VarK_Regolith_0
layer2063,20629.823725583614,10.004764173412696,265.03610916499724,high_loss,552.5750071351216,VarK_Regolith_0
layer2064,20639.828489757027,10.004764173412696,265.2441636101483,high_loss,556.8723344810969,VarK_Regolith_0
layer2065,20649.83325393044,10.004764173412696,265.45239939484105,high_loss,561.2042328513396,VarK_Regolith_0
layer2066,20659.838018103852,10.004764173412696,265.66081669205454,high_loss,565.5710269539035,VarK_Regolith_0
layer2067,20669.842782277265,10.004764173412696,265.86941567494637,high_loss,569.9730453956053,VarK_Regolith_0
layer2068,20679.847546450677,10.0047641734418,266.07819651685315,high_loss,574.4106207382996,VarK_Regolith_0
layer2069,20689.85231062412,10.004764173412696,266.2871593912905,high_loss,578.8840895559493,VarK_Regolith_0
layer2070,20699.857074797532,10.004764173412696,266.4963044719533,high_loss,583.3937924926977,VarK_Regolith_0
layer2071,20709.861838970945,10.004764173412696,266.7056319327159,high_loss,587.9400743216969,VarK_Regolith_0
layer2072,20719.866603144357,10.004764173412696,266.91514194763243,high_loss,592.5232840049006,VarK_Regolith_0
layer2073,20729.87136731777,10.004764173412696,267.12483469093684,high_loss,597.1437747537552,VarK_Regolith_0
layer2074,20739.876131491183,10.004764173412696,267.33471033704313,high_loss,601.801904090818,VarK_Regolith_0
layer2075,20749.880895664595,10.004764173412696,267.54476906054555,high_loss,606.4980339123141,VarK_Regolith_0
layer2076,20759.885659838008,10.0047641734418,267.75501103621895,high_loss,611.232530551662,VarK_Regolith_0
layer2077,20769.89042401142,10.004764173412696,267.9654364390188,high_loss,616.0057648438972,VarK_Regolith_0
layer2078,20779.895188184862,10.004764173412696,268.17604544408147,high_loss,620.8181121912165,VarK_Regolith_0
layer2079,20789.899952358275,10.004764173412696,268.3868382267243,high_loss,625.6699526293814,VarK_Regolith_0
layer2080,20799.904716531688,10.004764173412696,268.597814962446,high_loss,630.5616708952017,VarK_Regolith_0
layer2081,20809.9094807051,10.004764173412696,268.8089758269268,high_loss,635.4936564950323,VarK_Regolith_0
layer2082,20819.914244878513,10.004764173412696,269.02032099602854,high_loss,640.466303774312,VarK_Regolith_0
layer2083,20829.919009051926,10.004764173412696,269.23185064579496,high_loss,645.4800119881596,VarK_Regolith_0
layer2084,20839.92377322534,10.004764173412696,269.4435649524518,high_loss,650.5351853730427,VarK_Regolith_0
layer2085,20849.92853739875,10.004764173412696,269.6554640924074,high_loss,655.6322332195355,VarK_Regolith_0
layer2086,20859.933301572164,10.0047641734418,269.86754824225227,high_loss,660.7715699461962,VarK_Regolith_0
layer2087,20869.938065745606,10.004764173412696,270.07981757875984,high_loss,665.9536151744913,VarK_Regolith_0
layer2088,20879.94282991902,10.004764173412696,270.29227227888623,high_loss,671.1787938050065,VarK_Regolith_0
layer2089,20889.94759409243,10.004764173412696,270.5049125197708,high_loss,676.4475360946632,VarK_Regolith_0
layer2090,20899.952358265844,10.004764173412696,270.71773847873624,high_loss,681.7602777351802,VarK_Regolith_0
layer2091,20909.957122439257,10.004764173412696,270.93075033328864,high_loss,687.1174599327104,VarK_Regolith_0
layer2092,20919.96188661267,10.004764173412696,271.1439482611178,high_loss,692.5195294886825,VarK_Regolith_0
layer2093,20929.966650786082,10.004764173412696,271.3573324400976,high_loss,697.9669388818667,VarK_Regolith_0
layer2094,20939.971414959495,10.0047641734418,271.57090304828574,high_loss,703.460146351699,VarK_Regolith_0
layer2095,20949.976179132907,10.004764173412696,271.7846602639246,high_loss,708.9996159827842,VarK_Regolith_0
layer2096,20959.98094330635,10.004764173412696,271.99860426544086,high_loss,714.5858177908382,VarK_Regolith_0
layer2097,20969.985707479762,10.004764173412696,272.21273523144606,high_loss,720.2192278097667,VarK_Regolith_0
layer2098,20979.990471653175,10.004764173412696,272.4270533407366,high_loss,725.9003281801406,VarK_Regolith_0
layer2099,20989.995235826587,10.004764173412696,272.64155877229405,high_loss,731.62960723899,VarK_Regolith_0
layer2100,21000.0,10.004764173412696,272.8562517052854,high_loss,737.4075596109536,VarK_Regolith_0
layer1,0.0,10.004764173412696,60.0,high_loss,1.6903515038515212e-12,VarK_Regolith_100
layer2,10.004764173412696,10.004764173412696,68.16208534376689,high_loss,1.3944328990270742e-10,VarK_Regolith_100
layer3,20.00952834682539,10.004764173412696,76.32481858790355,high_loss,4.520522734454052e-09,VarK_Regolith_100
layer4,30.014292520238087,10.004764173412696,84.48819980955784,high_loss,7.594139915906861e-08,VarK_Regolith_100
layer5,40.01905669365078,10.0047641734418,92.65222908588983,high_loss,7.880131901394587e-07,VarK_Regolith_100
layer6,50.02382086706348,10.004764173412696,100.81690649407189,high_loss,5.680567303308132e-06,VarK_Regolith_100
